itemid,label,fluid,category
224277,18 Gauge,,Access Lines - Peripheral
224566,14 Gauge,,Access Lines - Peripheral
224274,22 Gauge,,Access Lines - Peripheral
225205,RIC,,Access Lines - Peripheral
224275,20 Gauge,,Access Lines - Peripheral
224458,Drain Output_ingr,,Drains
226374,PACU Intake_ingr,,Ingredients
226224,Propofol Ingredient,,Ingredients
226366,OR Intake_ingr,,Ingredients
227074,IVF ingredient,,Ingredients
227080,Supplement Ingredient,,Ingredients
226506,PO Intake_Ingr,,Ingredients
220454,Protein,,Ingredients
227075,Oral/Gastric Ingredient,,Ingredients
226222,Insulin Ingredient,,Ingredients
226407,GU Irrigant Intake Ingredient,,Ingredients
220490,Water,,Ingredients
226060,Calories,,Ingredients
226221,Enteral Nutrition Ingredient,,Ingredients
226509,Blood Ingredient,,Ingredients
227079,Parenteral Nutrition Ingredient,,Ingredients
220415,L-carnitine,,Ingredients - general (Not In Use)
220473,Taurine,,Ingredients - general (Not In Use)
220948,Lactate (ingr),,Ingredients - general (Not In Use)
221033,Palmitic acid,,Ingredients - general (Not In Use)
220375,Copper (ingr),,Ingredients - general (Not In Use)
220451,Potassium (ingr),,Ingredients - general (Not In Use)
220994,Bicarbonate (ingr),,Ingredients - general (Not In Use)
220351,Aspartic Acid,,Ingredients - general (Not In Use)
220427,Molybdenum,,Ingredients - general (Not In Use)
220471,Sulfur,,Ingredients - general (Not In Use)
220489,Vitamin K,,Ingredients - general (Not In Use)
220494,Linoleic acids,,Ingredients - general (Not In Use)
221343,Theophylline_DI,,Ingredients - general (Not In Use)
220418,Linolenic acids,,Ingredients - general (Not In Use)
220476,Thallium,,Ingredients - general (Not In Use)
220368,Cholecalciferol,,Ingredients - general (Not In Use)
221194,Hexastarch,,Ingredients - general (Not In Use)
220422,Magnesium (ingr),,Ingredients - general (Not In Use)
220424,Menaquinon,,Ingredients - general (Not In Use)
220362,Calciferol,,Ingredients - general (Not In Use)
220363,Calcium (ingr),,Ingredients - general (Not In Use)
220388,Fibers,,Ingredients - general (Not In Use)
220397,Glutamine,,Ingredients - general (Not In Use)
220435,Nitrogen,,Ingredients - general (Not In Use)
220475,Terbium,,Ingredients - general (Not In Use)
220477,Thorium,,Ingredients - general (Not In Use)
220369,Choline,,Ingredients - general (Not In Use)
220982,Soya oil,,Ingredients - general (Not In Use)
220356,Biotine,,Ingredients - general (Not In Use)
220469,Stearic Acid,,Ingredients - general (Not In Use)
220484,Tungsten,,Ingredients - general (Not In Use)
220412,Kilogram calory,,Ingredients - general (Not In Use)
220461,Samarium,,Ingredients - general (Not In Use)
220470,Strontium,,Ingredients - general (Not In Use)
220491,Ytterbium,,Ingredients - general (Not In Use)
220347,Arginine,,Ingredients - general (Not In Use)
220399,Glycine,,Ingredients - general (Not In Use)
220429,Myristic acid,,Ingredients - general (Not In Use)
220453,Proline,,Ingredients - general (Not In Use)
220981,Glycerol,,Ingredients - general (Not In Use)
220466,Silver,,Ingredients - general (Not In Use)
221030,Caprylic acid,,Ingredients - general (Not In Use)
220389,Fluoride,,Ingredients - general (Not In Use)
220417,Leucine,,Ingredients - general (Not In Use)
220467,Sodium (ingr),,Ingredients - general (Not In Use)
220472,Tantalum,,Ingredients - general (Not In Use)
220974,Gelatin succinylated,,Ingredients - general (Not In Use)
221031,Capric acid,,Ingredients - general (Not In Use)
220446,Phenylalanine,,Ingredients - general (Not In Use)
220377,Cysteine,,Ingredients - general (Not In Use)
221019,Carotenoids,,Ingredients - general (Not In Use)
220482,Tintanium,,Ingredients - general (Not In Use)
220978,Hetastarch (ingr),,Ingredients - general (Not In Use)
220341,Alanine (ingr),,Ingredients - general (Not In Use)
220395,Glucose (ingr),,Ingredients - general (Not In Use)
220432,Niacin,,Ingredients - general (Not In Use)
220457,Rhenium,,Ingredients - general (Not In Use)
220483,Tocopherol,,Ingredients - general (Not In Use)
220492,Zinc (ingr),,Ingredients - general (Not In Use)
220983,Lecithin,,Ingredients - general (Not In Use)
220455,Pyridoxine,,Ingredients - general (Not In Use)
220468,Sorbitol,,Ingredients - general (Not In Use)
220479,Thryptophan,,Ingredients - general (Not In Use)
220367,Chloride (ingr),,Ingredients - general (Not In Use)
220421,Lysine,,Ingredients - general (Not In Use)
220423,Manganese,,Ingredients - general (Not In Use)
220487,Vanadium,,Ingredients - general (Not In Use)
220354,Beta Carotene,,Ingredients - general (Not In Use)
220373,Cobolamin,,Ingredients - general (Not In Use)
220474,Tellurium,,Ingredients - general (Not In Use)
220390,Folic Acid (ingr),,Ingredients - general (Not In Use)
220464,Serine,,Ingredients - general (Not In Use)
220365,Carnitine,,Ingredients - general (Not In Use)
220387,Fat,,Ingredients - general (Not In Use)
220408,Iodine,,Ingredients - general (Not In Use)
221035,Oleic acid,,Ingredients - general (Not In Use)
220410,Iron (ingr),,Ingredients - general (Not In Use)
220448,Phosphorus,,Ingredients - general (Not In Use)
220478,Threonine,,Ingredients - general (Not In Use)
220486,Valine,,Ingredients - general (Not In Use)
220458,Rhodium,,Ingredients - general (Not In Use)
220460,Rubidium,,Ingredients - general (Not In Use)
220396,Glutamic acid,,Ingredients - general (Not In Use)
220447,Philoquinone,,Ingredients - general (Not In Use)
220459,Riboflavin,,Ingredients - general (Not In Use)
220987,D-Mannitol (C6H14O6),,Ingredients - general (Not In Use)
220344,Amino Acid,,Ingredients - general (Not In Use)
220407,Inositol,,Ingredients - general (Not In Use)
220481,Tin,,Ingredients - general (Not In Use)
220497,AThiamine,,Ingredients - general (Not In Use)
220402,Histidine,,Ingredients - general (Not In Use)
220488,Vitamin D12,,Ingredients - general (Not In Use)
220976,Pentastarch,,Ingredients - general (Not In Use)
220349,Ascorbic acid,,Ingredients - general (Not In Use)
220463,Selenium,,Ingredients - general (Not In Use)
220426,Methionine,,Ingredients - general (Not In Use)
220462,Scandium,,Ingredients - general (Not In Use)
220480,Thulium,,Ingredients - general (Not In Use)
220485,Tyrosine,,Ingredients - general (Not In Use)
220364,Carbohydrates,,Ingredients - general (Not In Use)
220370,Chromium (ingr),,Ingredients - general (Not In Use)
220411,Isoleucine,,Ingredients - general (Not In Use)
220444,Pantotanic acid,,Ingredients - general (Not In Use)
220456,Retinol,,Ingredients - general (Not In Use)
220465,Silicone,,Ingredients - general (Not In Use)
221032,Lauric acid,,Ingredients - general (Not In Use)
220346,Arachidic acid,,Ingredients - general (Not In Use)
220413,Kilojoule,,Ingredients - general (Not In Use)
220957,Acetate (ingr),,Ingredients - general (Not In Use)
226518,Expected Discharge Date,,ADT
226516,Discharge Date/Time,,ADT
226724,Hospital Admit Date,,ADT
220003,ICU Admission date,,ADT
226515,Date of Birth,,ADT
226482,Blood Clot Outdates,,Labs
227584,GU Catheter D/C Date,,GI/GU
229352,Foley Cath Insertion Date,,GI/GU
229353,Foley Cath Removal Date,,GI/GU
224878,GU Catheter Insertion Date,,GI/GU
228103,Stool containment device placed,,Output
226532,Organ Bank Notified,,General
227907,Date - Student,,OT Notes
227817,Referral Date,,OT Notes
227911,Date - Therapist,,OT Notes
229651,Stroke NCP - Water Swallow Date,,Care Plans
229655,Stroke NCP -  Fam Ed Given Date,,Care Plans
229643,Stroke NCP - Ed Given Date,,Care Plans
227541,SvO2 Calibrated,,Hemodynamics
227542,ScvO2 (Presep) Calibrated,,Hemodynamics
228266,FM Date/Time,,Family Mtg Note
225128,Last dialysis,,Adm History/FHPA
225279,Date of Admission to Hospital,,Adm History/FHPA
225083,Pregnancy due date,,Adm History/FHPA
226719,Last menses,,Adm History/FHPA
228801,Pressure ulcer #9- Dressing change,,Skin - Impairment
227791,Impaired Skin  - Dressing Change #2,,Skin - Impairment
227797,Impaired Skin  - Dressing Change #8,,Skin - Impairment
227793,Impaired Skin  - Dressing Change #4,,Skin - Impairment
229884,Pressure Ulcer #1- Date Indentified,,Skin - Impairment
228793,Pressure ulcer #1- Dressing change,,Skin - Impairment
228797,Pressure ulcer #5- Dressing change,,Skin - Impairment
229883,Pressure ulcer #1- Date Indentified_OLD_1,,Skin - Impairment
229893,Pressure Ulcer #10- Date Indentified,,Skin - Impairment
227796,Impaired Skin  - Dressing Change #7,,Skin - Impairment
228800,Pressure ulcer #8- Dressing change,,Skin - Impairment
229889,Pressure Ulcer #6- Date Indentified,,Skin - Impairment
229890,Pressure Ulcer #7- Date Indentified,,Skin - Impairment
228794,Pressure ulcer #2- Dressing change,,Skin - Impairment
229891,Pressure Ulcer #8- Date Indentified,,Skin - Impairment
228799,Pressure ulcer #7- Dressing change,,Skin - Impairment
227800,Impaired Skin  - Dressing Change #10,,Skin - Impairment
229886,Pressure Ulcer #3- Date Indentified,,Skin - Impairment
229888,Pressure Ulcer #5- Date Indentified,,Skin - Impairment
227792,Impaired Skin  - Dressing Change #3,,Skin - Impairment
228798,Pressure ulcer #6- Dressing change,,Skin - Impairment
227798,Impaired Skin  - Dressing Change #9,,Skin - Impairment
228796,Pressure ulcer #4- Dressing change,,Skin - Impairment
229887,Pressure Ulcer #4- Date Indentified,,Skin - Impairment
227790,Impaired Skin  - Dressing Change #1,,Skin - Impairment
228795,Pressure ulcer #3- Dressing change,,Skin - Impairment
227795,Impaired Skin  - Dressing Change #6,,Skin - Impairment
228802,Pressure ulcer #10- Dressing change,,Skin - Impairment
229885,Pressure Ulcer #2- Date Indentified,,Skin - Impairment
227794,Impaired Skin  - Dressing Change #5,,Skin - Impairment
229892,Pressure Ulcer #9- Date Indentified,,Skin - Impairment
228321,PC Date,,Pastoral Care Note
228331,PC Time of visit,,Pastoral Care Note
224261,Multi Lumen Cap Change,,Access Lines - Invasive
225390,Presep Catheter Tubing Change,,Access Lines - Invasive
228291,IO Insertion Date,,Access Lines - Invasive
225224,CCO PAC Dressing Change,,Access Lines - Invasive
228160,Impella Aortic Pressure Tubing Change,,Access Lines - Invasive
224186,PICC Line Dressing Change,,Access Lines - Invasive
227722,AVA Dressing Change,,Access Lines - Invasive
228207,Tandem Heart Access Line Dressing Change,,Access Lines - Invasive
228215,Tandem Heart Access Line Tubing Change,,Access Lines - Invasive
227729,AVA Tubing Change,,Access Lines - Invasive
227199,Indwelling (PortaCath) Port #2 Date De-accessed,,Access Lines - Invasive
224183,PICC Line Cap Change,,Access Lines - Invasive
224282,Multi Lumen Tubing Change,,Access Lines - Invasive
224287,Arterial Line Dressing Change,,Access Lines - Invasive
225369,Pheresis Catheter Dressing Change,,Access Lines - Invasive
225376,Indwelling Port (PortaCath) Change over Wire Date,,Access Lines - Invasive
228221,Tandem Heart Return Cannula Insertion Date,,Access Lines - Invasive
229556,Cardiac Assist Cannula Date,,Access Lines - Invasive
224284,Arterial line Cap Change,,Access Lines - Invasive
224187,PICC Line Tubing Change,,Access Lines - Invasive
224296,Cordis/Introducer Insertion Date,,Access Lines - Invasive
225327,Tunneled (Hickman) Cap Change,,Access Lines - Invasive
225396,Triple Introducer Tubing Change,,Access Lines - Invasive
225344,Midline Change over Wire Date,,Access Lines - Invasive
225352,PA Catheter Change over Wire Date,,Access Lines - Invasive
225762,Sheath Cap Change,,Access Lines - Invasive
227198,Indwelling (PortaCath) Port #1 Date De-accessed,,Access Lines - Invasive
225338,IABP Insertion Date,,Access Lines - Invasive
225392,Triple Introducer Change over Wire Date,,Access Lines - Invasive
228218,Tandem Heart Return Cannula Dressing Change,,Access Lines - Invasive
224262,Multi Lumen Change over Wire Date,,Access Lines - Invasive
225218,Trauma Line Tubing Change,,Access Lines - Invasive
225221,CCO PAC Cap Change,,Access Lines - Invasive
228166,Impella Dressing Change,,Access Lines - Invasive
229549,Avalon Dressing Change,,Access Lines - Invasive
225354,PA Catheter Insertion Date,,Access Lines - Invasive
225393,Triple Introducer Dressing Change,,Access Lines - Invasive
225765,Sheath Dressing Change,,Access Lines - Invasive
224184,PICC Line Insertion Date,,Access Lines - Invasive
224185,PICC Line Change over Wire Date,,Access Lines - Invasive
224295,Cordis/Introducer Dressing Change,,Access Lines - Invasive
226128,ICP Line Insertion Date,,Access Lines - Invasive
225216,Trauma Line Dressing Change,,Access Lines - Invasive
225353,PA Catheter Dressing Change,,Access Lines - Invasive
225336,IABP Change over Wire Date,,Access Lines - Invasive
225385,Presep Catheter Dressing Change,,Access Lines - Invasive
226132,ICP Line Tubing Change,,Access Lines - Invasive
225321,Dialysis Catheter Dressing Change,,Access Lines - Invasive
224293,Cordis/Introducer Change over Wire Date,,Access Lines - Invasive
227361,Indwelling (PortaCath) Dressing Change,,Access Lines - Invasive
227721,AVA Change over Wire Date,,Access Lines - Invasive
225335,IABP Cap Change,,Access Lines - Invasive
225316,CCO PAC Insertion Date,,Access Lines - Invasive
225317,Trauma Line Insertion Date,,Access Lines - Invasive
225332,Tunneled (Hickman) Tubing Change,,Access Lines - Invasive
225383,Presep Catheter Cap Change,,Access Lines - Invasive
225319,Dialysis Catheter Change over Wire Date,,Access Lines - Invasive
225378,Indwelling Port (PortaCath) Insertion Date,,Access Lines - Invasive
229550,Avalon Insertion Date,,Access Lines - Invasive
225324,Dialysis CatheterTubing Change,,Access Lines - Invasive
226126,ICP Line Dressing Change,,Access Lines - Invasive
227720,AVA Cap Change,,Access Lines - Invasive
224285,Arterial line Change over Wire Date,,Access Lines - Invasive
224298,Cordis/Introducer Tubing Change,,Access Lines - Invasive
225356,PA Catheter Tubing Change,,Access Lines - Invasive
225766,Sheath Insertion Date,,Access Lines - Invasive
225377,Indwelling Port (PortaCath) Dressing Change,,Access Lines - Invasive
224280,Multi Lumen Insertion Date,,Access Lines - Invasive
229555,Cardiac Assist Cannula Change,,Access Lines - Invasive
224279,Multi Lumen Dressing Change,,Access Lines - Invasive
225380,Indwelling Port (PortaCath)Tubing Change,,Access Lines - Invasive
225384,Presep Catheter Change over Wire Date,,Access Lines - Invasive
224290,Arterial line Tubing Change,,Access Lines - Invasive
225368,Pheresis Catheter Change over Wire Date,,Access Lines - Invasive
225343,Midline Cap Change,,Access Lines - Invasive
225372,Pheresis Catheter Tubing Change,,Access Lines - Invasive
225394,Triple Introducer Insertion Date,,Access Lines - Invasive
225322,Dialysis Catheter Insertion Date,,Access Lines - Invasive
225348,Midline Tubing Change,,Access Lines - Invasive
225375,Indwelling Port (PortaCath) Cap Change,,Access Lines - Invasive
227126,Indwelling (PortaCath) Port #1 Date Accessed,,Access Lines - Invasive
228209,Tandem Heart Access Line Insertion Date,,Access Lines - Invasive
229541,EKOS Insertion Date,,Access Lines - Invasive
229542,EKOS Dressing Change,,Access Lines - Invasive
225367,Pheresis Catheter Cap Change,,Access Lines - Invasive
225213,Trauma Line Cap Change,,Access Lines - Invasive
225330,Tunneled (Hickman) Insertion Date,,Access Lines - Invasive
225769,Sheath Tubing Change,,Access Lines - Invasive
224288,Arterial line Insertion Date,,Access Lines - Invasive
225337,IABP Dressing Change,,Access Lines - Invasive
225391,Triple Introducer Cap Change,,Access Lines - Invasive
225329,Tunneled (Hickman) Dressing Change,,Access Lines - Invasive
225370,Pheresis Catheter Insertion Date,,Access Lines - Invasive
228165,Impella Daily Tubing Change,,Access Lines - Invasive
225345,Midline Dressing Change,,Access Lines - Invasive
227724,AVA Insertion Date,,Access Lines - Invasive
228168,Impella Insertion Date,,Access Lines - Invasive
225214,Trauma Line Change over Wire Date,,Access Lines - Invasive
225226,CCO PAC Tubing Change,,Access Lines - Invasive
225318,Dialysis Catheter Cap Change,,Access Lines - Invasive
225351,PA Catheter Cap Change,,Access Lines - Invasive
225328,Tunneled (Hickman) Change over Wire Date,,Access Lines - Invasive
225340,IABP Tubing Change,,Access Lines - Invasive
225346,Midline Insertion Date,,Access Lines - Invasive
225386,Presep Catheter Insertion Date,,Access Lines - Invasive
225763,Sheath Change over Wire Date,,Access Lines - Invasive
224292,Cordis/Introducer Cap Change,,Access Lines - Invasive
225222,CCO PAC Change over Wire Date,,Access Lines - Invasive
227197,Indwelling (PortaCath) Port #2 Date Accessed,,Access Lines - Invasive
228631,Date signed,,Research Enrollment Note
229736,14 Gauge Cap Change,,Access Lines - Peripheral
225754,20 Gauge Insertion Date,,Access Lines - Peripheral
229737,16 Gauge Cap Change,,Access Lines - Peripheral
225758,RIC Insertion Date,,Access Lines - Peripheral
229471,24 Gauge Insertion Date,,Access Lines - Peripheral
229728,18 Gauge Dressing Change,,Access Lines - Peripheral
229740,24 Gauge Cap Change,,Access Lines - Peripheral
229731,16 Gauge Dressing Change,,Access Lines - Peripheral
229729,18 Gauge Cap Change,,Access Lines - Peripheral
229739,22 Gauge Cap Change,,Access Lines - Peripheral
229735,RIC Dressing Change,,Access Lines - Peripheral
225757,14 Gauge Insertion Date,,Access Lines - Peripheral
225756,16 Gauge Insertion Date,,Access Lines - Peripheral
229733,22 Gauge Dressing Change,,Access Lines - Peripheral
229741,RIC Cap Change,,Access Lines - Peripheral
229730,14 Gauge Dressing Change,,Access Lines - Peripheral
229734,24 Gauge Dressing Change,,Access Lines - Peripheral
225753,22 Gauge Insertion Date,,Access Lines - Peripheral
225755,18 Gauge Insertion Date,,Access Lines - Peripheral
229738,20 Gauge Cap Change,,Access Lines - Peripheral
229732,20 Gauge Dressing Change,,Access Lines - Peripheral
228388,Glucose (whole blood) (soft),,Labs
227440,Digoxin,,Labs
227460,Phenobarbital,,Labs
228389,Sodium (serum) (soft),,Labs
229375,UF Heparin (Anti-Xa),,Labs
227429,Troponin-T,,Labs
227455,Vancomycin (Trough),,Labs
227450,Tobramycin (Peak),,Labs
228390,Sodium (whole blood) (soft),,Labs
227446,Brain Natiuretic Peptide (BNP),,Labs
228240,D-Dimer (SOFT),,Labs
228385,Chloride (serum) (soft),,Labs
227456,Albumin,,Labs
228391,Ammonia (SOFT),,Labs
227441,LDL measured,,Labs
227447,Gentamicin (Random),,Labs
227469,Thrombin,,Labs
228386,Chloride (whole blood) (soft),,Labs
227454,Vancomycin (Random),,Labs
227465,Prothrombin time,,Labs
227464,Potassium (whole blood),,Labs
227471,Specific Gravity (urine),,Labs
227448,Gentamicin (Peak),,Labs
227444,C Reactive Protein (CRP),,Labs
227459,Procan Napa,,Labs
227470,Sed Rate,,Labs
227442,Potassium (serum),,Labs
227449,Gentamicin (Trough),,Labs
227461,Phenytoin (Dilantin),,Labs
227467,INR,,Labs
227466,PTT,,Labs
227453,Vancomycin (Peak),,Labs
227462,FK506,,Labs
229374,AT (Antithrombin funct),,Labs
227443,HCO3 (serum),,Labs
227445,CK-MB,,Labs
227458,Procan,,Labs
227452,Tobramycin (Trough),,Labs
